,Time,BETR.,time,Day Ahead Price hourly [in EUR/MWh],Intraday Price Price Quarter Hourly  [in EUR/MWh],Intraday Price Hourly  [in EUR/MWh],Imbalance Price Quarter Hourly  [in EUR/MWh],new_col
741,2021-01-08 17:30:00+01:00,348.634,2021-01-08 17:15:00,110.0,74.14,87.44,145.21,1.0
742,2021-01-08 17:45:00+01:00,141.948,2021-01-08 17:30:00,110.0,82.27,87.44,113.86,1.0
743,2021-01-08 18:00:00+01:00,0.496,2021-01-08 17:45:00,110.0,88.17,87.44,-18.55,1.0
744,2021-01-08 18:15:00+01:00,59.1,2021-01-08 18:00:00,102.41,92.58,76.0,151.20,1.0
745,2021-01-08 18:30:00+01:00,-230.584,2021-01-08 18:15:00,102.41,76.24,76.0,28.73,1.0
746,2021-01-08 18:45:00+01:00,-69.713,2021-01-08 18:30:00,102.41,72.96,76.0,14.48,1.0
747,2021-01-08 19:00:00+01:00,-146.555,2021-01-08 18:45:00,102.41,65.94,76.0,23.14,1.0
748,2021-01-08 19:15:00+01:00,174.606,2021-01-08 19:00:00,88.05,90.26,71.61,154.83,1.0
749,2021-01-08 19:30:00+01:00,-55.664,2021-01-08 19:15:00,88.05,70.15,71.61,-21.19,1.0
750,2021-01-08 19:45:00+01:00,78.802,2021-01-08 19:30:00,88.05,71.86,71.61,79.73,1.0
751,2021-01-08 20:00:00+01:00,-4.247,2021-01-08 19:45:00,88.05,61.75,71.61,-30.56,1.0
752,2021-01-08 20:15:00+01:00,-398.735,2021-01-08 20:00:00,64.24,76.33,62.55,19.57,1.0
753,2021-01-08 20:30:00+01:00,189.946,2021-01-08 20:15:00,64.24,75.26,62.55,94.71,1.0
754,2021-01-08 20:45:00+01:00,302.462,2021-01-08 20:30:00,64.24,64.25,62.55,83.28,1.0
755,2021-01-08 21:00:00+01:00,46.64,2021-01-08 20:45:00,64.24,49.91,62.55,125.62,1.0
756,2021-01-08 21:15:00+01:00,-489.877,2021-01-08 21:00:00,59.43,66.08,57.5,44.49,1.0
757,2021-01-08 21:30:00+01:00,-173.682,2021-01-08 21:15:00,59.43,64.69,57.5,43.74,1.0
758,2021-01-08 21:45:00+01:00,-85.687,2021-01-08 21:30:00,59.43,54.35,57.5,12.72,1.0
759,2021-01-08 22:00:00+01:00,-96.104,2021-01-08 21:45:00,59.43,43.07,57.5,-38.07,1.0
760,2021-01-08 22:15:00+01:00,-605.423,2021-01-08 22:00:00,57.6,68.78,56.63,36.97,1.0
761,2021-01-08 22:30:00+01:00,-355.232,2021-01-08 22:15:00,57.6,63.02,56.63,38.62,1.0
762,2021-01-08 22:45:00+01:00,164.274,2021-01-08 22:30:00,57.6,48.18,56.63,52.63,1.0
763,2021-01-08 23:00:00+01:00,261.988,2021-01-08 22:45:00,57.6,40.53,56.63,52.18,1.0
764,2021-01-08 23:15:00+01:00,287.966,2021-01-08 23:00:00,51.75,57.41,47.47,163.90,1.0
765,2021-01-08 23:30:00+01:00,155.907,2021-01-08 23:15:00,51.75,47.78,47.47,86.32,1.0
766,2021-01-08 23:45:00+01:00,-95.253,2021-01-08 23:30:00,51.75,46.61,47.47,35.06,1.0
767,2021-01-08 00:00:00+01:00,241.317,2021-01-08 23:45:00,51.75,42.81,47.47,77.99,1.0
830,2021-01-09 15:45:00+01:00,46.549,2021-01-09 15:30:00,60.0,65.73,58.31,87.71,1.0
831,2021-01-09 16:00:00+01:00,232.828,2021-01-09 15:45:00,60.0,64.97,58.31,92.44,1.0
832,2021-01-09 16:15:00+01:00,220.222,2021-01-09 16:00:00,62.78,51.62,61.12,86.39,1.0
833,2021-01-09 16:30:00+01:00,302.26,2021-01-09 16:15:00,62.78,62.86,61.12,78.49,1.0
834,2021-01-09 16:45:00+01:00,229.908,2021-01-09 16:30:00,62.78,65.89,61.12,93.19,1.0
835,2021-01-09 17:00:00+01:00,505.679,2021-01-09 16:45:00,62.78,69.33,61.12,129.71,1.0
836,2021-01-09 17:15:00+01:00,506.932,2021-01-09 17:00:00,69.92,67.41,72.03,98.52,1.0
837,2021-01-09 17:30:00+01:00,633.458,2021-01-09 17:15:00,69.92,77.97,72.03,120.19,1.0
838,2021-01-09 17:45:00+01:00,620.632,2021-01-09 17:30:00,69.92,83.37,72.03,133.01,1.0
839,2021-01-09 18:00:00+01:00,487.722,2021-01-09 17:45:00,69.92,86.43,72.03,128.51,1.0
840,2021-01-09 18:15:00+01:00,748.248,2021-01-09 18:00:00,71.99,78.9,72.03,156.99,1.0
841,2021-01-09 18:30:00+01:00,357.961,2021-01-09 18:15:00,71.99,93.85,72.03,130.36,1.0
842,2021-01-09 18:45:00+01:00,297.712,2021-01-09 18:30:00,71.99,105.27,72.03,161.13,1.0
843,2021-01-09 19:00:00+01:00,141.647,2021-01-09 18:45:00,71.99,83.72,72.03,129.40,1.0
844,2021-01-09 19:15:00+01:00,54.255,2021-01-09 19:00:00,68.95,82.12,70.79,190.80,1.0
845,2021-01-09 19:30:00+01:00,-349.693,2021-01-09 19:15:00,68.95,70.34,70.79,23.29,1.0
846,2021-01-09 19:45:00+01:00,-11.774,2021-01-09 19:30:00,68.95,72.9,70.79,-36.06,1.0
847,2021-01-09 20:00:00+01:00,8.963,2021-01-09 19:45:00,68.95,61.68,70.79,142.75,1.0
848,2021-01-09 20:15:00+01:00,269.834,2021-01-09 20:00:00,62.66,67.72,64.06,148.04,1.0
849,2021-01-09 20:30:00+01:00,673.492,2021-01-09 20:15:00,62.66,76.82,64.06,106.16,1.0
850,2021-01-09 20:45:00+01:00,106.311,2021-01-09 20:30:00,62.66,66.05,64.06,78.37,1.0
851,2021-01-09 21:00:00+01:00,377.603,2021-01-09 20:45:00,62.66,66.9,64.06,99.38,1.0
852,2021-01-09 21:15:00+01:00,210.789,2021-01-09 21:00:00,56.54,73.42,61.81,136.12,1.0
853,2021-01-09 21:30:00+01:00,96.445,2021-01-09 21:15:00,56.54,75.9,61.81,100.58,1.0
854,2021-01-09 21:45:00+01:00,138.946,2021-01-09 21:30:00,56.54,69.15,61.81,83.58,1.0
855,2021-01-09 22:00:00+01:00,164.802,2021-01-09 21:45:00,56.54,55.04,61.81,65.77,1.0
856,2021-01-09 22:15:00+01:00,-232.183,2021-01-09 22:00:00,55.81,66.35,60.52,43.61,1.0
857,2021-01-09 22:30:00+01:00,-241.251,2021-01-09 22:15:00,55.81,67.42,60.52,23.22,1.0
858,2021-01-09 22:45:00+01:00,-428.245,2021-01-09 22:30:00,55.81,62.47,60.52,35.27,1.0
859,2021-01-09 23:00:00+01:00,-436.304,2021-01-09 22:45:00,55.81,51.38,60.52,23.22,1.0
860,2021-01-09 23:15:00+01:00,94.331,2021-01-09 23:00:00,50.85,68.39,58.8,190.99,1.0
861,2021-01-09 23:30:00+01:00,177.4,2021-01-09 23:15:00,50.85,62.25,58.8,97.51,1.0
862,2021-01-09 23:45:00+01:00,66.031,2021-01-09 23:30:00,50.85,58.03,58.8,69.13,1.0
863,2021-01-09 00:00:00+01:00,-325.828,2021-01-09 23:45:00,50.85,51.94,58.8,22.93,1.0
926,2021-01-10 15:45:00+01:00,-587.588,2021-01-10 15:30:00,54.85,60.21,53.6,24.29,1.0
927,2021-01-10 16:00:00+01:00,-177.115,2021-01-10 15:45:00,54.85,59.92,53.6,24.29,1.0
928,2021-01-10 16:15:00+01:00,-445.446,2021-01-10 16:00:00,56.52,42.36,55.66,22.22,1.0
929,2021-01-10 16:30:00+01:00,-322.828,2021-01-10 16:15:00,56.52,48.67,55.66,25.54,1.0
930,2021-01-10 16:45:00+01:00,-388.075,2021-01-10 16:30:00,56.52,51.18,55.66,29.65,1.0
931,2021-01-10 17:00:00+01:00,-478.544,2021-01-10 16:45:00,56.52,58.91,55.66,24.20,1.0
932,2021-01-10 17:15:00+01:00,-332.431,2021-01-10 17:00:00,62.09,52.08,61.07,28.06,1.0
933,2021-01-10 17:30:00+01:00,77.026,2021-01-10 17:15:00,62.09,53.38,61.07,133.21,1.0
934,2021-01-10 17:45:00+01:00,490.393,2021-01-10 17:30:00,62.09,55.26,61.07,124.50,1.0
935,2021-01-10 18:00:00+01:00,385.492,2021-01-10 17:45:00,62.09,60.07,61.07,122.83,1.0
936,2021-01-10 18:15:00+01:00,-65.711,2021-01-10 18:00:00,63.41,58.53,56.99,19.39,1.0
937,2021-01-10 18:30:00+01:00,-24.058,2021-01-10 18:15:00,63.41,55.76,56.99,-11.90,1.0
938,2021-01-10 18:45:00+01:00,7.027,2021-01-10 18:30:00,63.41,55.54,56.99,162.73,1.0
939,2021-01-10 19:00:00+01:00,11.516,2021-01-10 18:45:00,63.41,51.29,56.99,86.01,1.0
940,2021-01-10 19:15:00+01:00,102.404,2021-01-10 19:00:00,56.39,57.24,51.8,91.69,1.0
941,2021-01-10 19:30:00+01:00,-95.713,2021-01-10 19:15:00,56.39,53.52,51.8,30.56,1.0
942,2021-01-10 19:45:00+01:00,-88.485,2021-01-10 19:30:00,56.39,50.49,51.8,20.20,1.0
943,2021-01-10 20:00:00+01:00,-458.811,2021-01-10 19:45:00,56.39,44.7,51.8,25.54,1.0
944,2021-01-10 20:15:00+01:00,-175.208,2021-01-10 20:00:00,55.64,61.91,49.97,41.82,1.0
945,2021-01-10 20:30:00+01:00,-139.579,2021-01-10 20:15:00,55.64,53.96,49.97,22.39,1.0
946,2021-01-10 20:45:00+01:00,-148.104,2021-01-10 20:30:00,55.64,35.7,49.97,22.98,1.0
947,2021-01-10 21:00:00+01:00,-136.53,2021-01-10 20:45:00,55.64,31.63,49.97,17.17,1.0
948,2021-01-10 21:15:00+01:00,-24.039,2021-01-10 21:00:00,53.33,52.2,46.46,-63.61,1.0
949,2021-01-10 21:30:00+01:00,-34.415,2021-01-10 21:15:00,53.33,45.05,46.46,-31.92,1.0
950,2021-01-10 21:45:00+01:00,269.449,2021-01-10 21:30:00,53.33,38.37,46.46,88.60,1.0
951,2021-01-10 22:00:00+01:00,277.718,2021-01-10 21:45:00,53.33,35.69,46.46,69.26,1.0
952,2021-01-10 22:15:00+01:00,722.96,2021-01-10 22:00:00,52.05,61.98,50.36,146.51,1.0
953,2021-01-10 22:30:00+01:00,308.633,2021-01-10 22:15:00,52.05,58.23,50.36,96.99,1.0
954,2021-01-10 22:45:00+01:00,381.693,2021-01-10 22:30:00,52.05,56.1,50.36,91.07,1.0
955,2021-01-10 23:00:00+01:00,13.009,2021-01-10 22:45:00,52.05,69.49,50.36,115.01,1.0
956,2021-01-10 23:15:00+01:00,-231.558,2021-01-10 23:00:00,37.24,60.26,42.98,33.36,1.0
957,2021-01-10 23:30:00+01:00,-351.77,2021-01-10 23:15:00,37.24,58.4,42.98,37.35,1.0
958,2021-01-10 23:45:00+01:00,-160.802,2021-01-10 23:30:00,37.24,50.66,42.98,32.41,1.0
959,2021-01-10 00:00:00+01:00,-442.745,2021-01-10 23:45:00,37.24,31.24,42.98,11.69,1.0
1023,2021-01-11 16:00:00+01:00,-268.801,2021-01-11 15:45:00,50.96,64.51,63.57,25.63,1.0
1024,2021-01-11 16:15:00+01:00,36.514,2021-01-11 16:00:00,49.12,63.2,61.91,74.67,1.0
1025,2021-01-11 16:30:00+01:00,204.715,2021-01-11 16:15:00,49.12,65.36,61.91,85.63,1.0
1026,2021-01-11 16:45:00+01:00,112.333,2021-01-11 16:30:00,49.12,64.88,61.91,83.03,1.0
1027,2021-01-11 17:00:00+01:00,-371.093,2021-01-11 16:45:00,49.12,66.81,61.91,42.12,1.0
1028,2021-01-11 17:15:00+01:00,-126.352,2021-01-11 17:00:00,53.44,67.91,67.48,44.38,1.0
1029,2021-01-11 17:30:00+01:00,-18.449,2021-01-11 17:15:00,53.44,73.88,67.48,-41.89,1.0
1030,2021-01-11 17:45:00+01:00,-84.926,2021-01-11 17:30:00,53.44,75.05,67.48,32.17,1.0
1031,2021-01-11 18:00:00+01:00,-179.552,2021-01-11 17:45:00,53.44,71.28,67.48,-14.77,1.0
1032,2021-01-11 18:15:00+01:00,-701.858,2021-01-11 18:00:00,47.94,73.43,61.67,28.50,1.0
1033,2021-01-11 18:30:00+01:00,-694.586,2021-01-11 18:15:00,47.94,64.31,61.67,26.31,1.0
1034,2021-01-11 18:45:00+01:00,-918.487,2021-01-11 18:30:00,47.94,59.62,61.67,25.97,1.0
1035,2021-01-11 19:00:00+01:00,-696.993,2021-01-11 18:45:00,47.94,44.45,61.67,20.13,1.0
1036,2021-01-11 19:15:00+01:00,264.318,2021-01-11 19:00:00,42.16,52.32,50.66,233.63,1.0
1037,2021-01-11 19:30:00+01:00,125.533,2021-01-11 19:15:00,42.16,40.7,50.66,103.15,1.0
1038,2021-01-11 19:45:00+01:00,17.647,2021-01-11 19:30:00,42.16,43.3,50.66,88.05,1.0
1039,2021-01-11 20:00:00+01:00,22.631,2021-01-11 19:45:00,42.16,53.32,50.66,89.79,1.0
1040,2021-01-11 20:15:00+01:00,-444.724,2021-01-11 20:00:00,38.03,51.67,44.47,-36.99,1.0
1041,2021-01-11 20:30:00+01:00,-371.115,2021-01-11 20:15:00,38.03,52.97,44.47,12.86,1.0
1042,2021-01-11 20:45:00+01:00,-256.48,2021-01-11 20:30:00,38.03,38.66,44.47,15.18,1.0
1043,2021-01-11 21:00:00+01:00,-532.216,2021-01-11 20:45:00,38.03,38.66,44.47,5.73,1.0
1044,2021-01-11 21:15:00+01:00,-104.065,2021-01-11 21:00:00,34.24,39.97,38.2,-94.96,1.0
1045,2021-01-11 21:30:00+01:00,-222.205,2021-01-11 21:15:00,34.24,37.32,38.2,22.95,1.0
1046,2021-01-11 21:45:00+01:00,-105.98,2021-01-11 21:30:00,34.24,27.14,38.2,9.38,1.0
1047,2021-01-11 22:00:00+01:00,-236.526,2021-01-11 21:45:00,34.24,27.18,38.2,13.88,1.0
1048,2021-01-11 22:15:00+01:00,561.006,2021-01-11 22:00:00,34.01,57.37,37.89,74.02,1.0
1049,2021-01-11 22:30:00+01:00,-148.538,2021-01-11 22:15:00,34.01,57.69,37.89,21.15,1.0
1050,2021-01-11 22:45:00+01:00,-342.249,2021-01-11 22:30:00,34.01,41.87,37.89,24.12,1.0
1051,2021-01-11 23:00:00+01:00,231.164,2021-01-11 22:45:00,34.01,16.81,37.89,69.89,1.0
1052,2021-01-11 23:15:00+01:00,37.619,2021-01-11 23:00:00,27.39,62.49,33.81,149.06,1.0
1053,2021-01-11 23:30:00+01:00,12.961,2021-01-11 23:15:00,27.39,55.52,33.81,141.09,1.0
1054,2021-01-11 23:45:00+01:00,-110.629,2021-01-11 23:30:00,27.39,37.79,33.81,20.73,1.0
1055,2021-01-11 00:00:00+01:00,162.206,2021-01-11 23:45:00,27.39,0.96,33.81,32.80,1.0
1119,2021-01-12 16:00:00+01:00,-851.515,2021-01-12 15:45:00,55.56,53.87,62.97,19.54,1.0
1120,2021-01-12 16:15:00+01:00,-608.05,2021-01-12 16:00:00,63.01,49.31,65.45,24.63,1.0
1121,2021-01-12 16:30:00+01:00,-380.081,2021-01-12 16:15:00,63.01,52.68,65.45,29.98,1.0
1122,2021-01-12 16:45:00+01:00,-256.214,2021-01-12 16:30:00,63.01,59.19,65.45,30.39,1.0
1123,2021-01-12 17:00:00+01:00,130.594,2021-01-12 16:45:00,63.01,65.93,65.45,95.71,1.0
1124,2021-01-12 17:15:00+01:00,218.762,2021-01-12 17:00:00,64.6,49.48,66.82,85.14,1.0
1125,2021-01-12 17:30:00+01:00,266.314,2021-01-12 17:15:00,64.6,59.58,66.82,92.51,1.0
1126,2021-01-12 17:45:00+01:00,70.147,2021-01-12 17:30:00,64.6,62.42,66.82,114.57,1.0
1127,2021-01-12 18:00:00+01:00,-225.979,2021-01-12 17:45:00,64.6,67.8,66.82,47.84,1.0
1128,2021-01-12 18:15:00+01:00,-375.426,2021-01-12 18:00:00,61.89,67.18,65.63,46.96,1.0
1129,2021-01-12 18:30:00+01:00,-158.227,2021-01-12 18:15:00,61.89,59.36,65.63,44.39,1.0
1130,2021-01-12 18:45:00+01:00,52.691,2021-01-12 18:30:00,61.89,54.86,65.63,114.50,1.0
1131,2021-01-12 19:00:00+01:00,-50.126,2021-01-12 18:45:00,61.89,48.9,65.63,24.15,1.0
1132,2021-01-12 19:15:00+01:00,-111.89,2021-01-12 19:00:00,54.9,71.15,61.81,3.10,1.0
1133,2021-01-12 19:30:00+01:00,-431.06,2021-01-12 19:15:00,54.9,64.17,61.81,25.63,1.0
1134,2021-01-12 19:45:00+01:00,89.875,2021-01-12 19:30:00,54.9,57.31,61.81,77.49,1.0
1135,2021-01-12 20:00:00+01:00,21.43,2021-01-12 19:45:00,54.9,40.7,61.81,43.80,1.0
1136,2021-01-12 20:15:00+01:00,-66.844,2021-01-12 20:00:00,53.25,71.36,56.92,-18.17,1.0
1137,2021-01-12 20:30:00+01:00,-180.14,2021-01-12 20:15:00,53.25,64.95,56.92,4.61,1.0
1138,2021-01-12 20:45:00+01:00,262.447,2021-01-12 20:30:00,53.25,41.87,56.92,41.35,1.0
1139,2021-01-12 21:00:00+01:00,381.099,2021-01-12 20:45:00,53.25,31.52,56.92,32.73,1.0
1140,2021-01-12 21:15:00+01:00,173.772,2021-01-12 21:00:00,44.84,63.47,49.81,92.84,1.0
1141,2021-01-12 21:30:00+01:00,51.215,2021-01-12 21:15:00,44.84,63.85,49.81,121.40,1.0
1142,2021-01-12 21:45:00+01:00,-81.837,2021-01-12 21:30:00,44.84,36.69,49.81,6.35,1.0
1143,2021-01-12 22:00:00+01:00,-317.298,2021-01-12 21:45:00,44.84,35.43,49.81,6.45,1.0
1144,2021-01-12 22:15:00+01:00,352.554,2021-01-12 22:00:00,38.68,79.88,55.4,127.30,1.0
1145,2021-01-12 22:30:00+01:00,-298.347,2021-01-12 22:15:00,38.68,66.28,55.4,-5.77,1.0
1146,2021-01-12 22:45:00+01:00,406.415,2021-01-12 22:30:00,38.68,49.43,55.4,75.30,1.0
1147,2021-01-12 23:00:00+01:00,510.688,2021-01-12 22:45:00,38.68,29.9,55.4,54.47,1.0
1148,2021-01-12 23:15:00+01:00,329.028,2021-01-12 23:00:00,37.24,54.76,43.43,71.02,1.0
1149,2021-01-12 23:30:00+01:00,-43.761,2021-01-12 23:15:00,37.24,52.68,43.43,1.98,1.0
1150,2021-01-12 23:45:00+01:00,-39.151,2021-01-12 23:30:00,37.24,43.66,43.43,5.63,1.0
1151,2021-01-12 00:00:00+01:00,-202.768,2021-01-12 23:45:00,37.24,31.46,43.43,-14.76,1.0
1215,2021-01-13 16:00:00+01:00,-639.126,2021-01-13 15:45:00,41.17,43.03,35.93,5.67,1.0
1216,2021-01-13 16:15:00+01:00,-452.546,2021-01-13 16:00:00,45.91,19.33,39.47,5.97,1.0
1217,2021-01-13 16:30:00+01:00,-485.999,2021-01-13 16:15:00,45.91,33.37,39.47,16.53,1.0
1218,2021-01-13 16:45:00+01:00,-668.467,2021-01-13 16:30:00,45.91,36.74,39.47,6.13,1.0
1219,2021-01-13 17:00:00+01:00,-433.364,2021-01-13 16:45:00,45.91,47.06,39.47,9.62,1.0
1220,2021-01-13 17:15:00+01:00,-620.611,2021-01-13 17:00:00,55.49,23.04,47.99,-5.31,1.0
1221,2021-01-13 17:30:00+01:00,-266.298,2021-01-13 17:15:00,55.49,36.96,47.99,8.00,1.0
1222,2021-01-13 17:45:00+01:00,36.034,2021-01-13 17:30:00,55.49,46.84,47.99,47.87,1.0
1223,2021-01-13 18:00:00+01:00,238.028,2021-01-13 17:45:00,55.49,48.77,47.99,77.66,1.0
1224,2021-01-13 18:15:00+01:00,837.306,2021-01-13 18:00:00,54.51,46.7,44.74,61.77,1.0
1225,2021-01-13 18:30:00+01:00,434.268,2021-01-13 18:15:00,54.51,43.11,44.74,72.69,1.0
1226,2021-01-13 18:45:00+01:00,-98.491,2021-01-13 18:30:00,54.51,50.83,44.74,37.86,1.0
1227,2021-01-13 19:00:00+01:00,-398.416,2021-01-13 18:45:00,54.51,54.02,44.74,15.10,1.0
1228,2021-01-13 19:15:00+01:00,-576.511,2021-01-13 19:00:00,49.28,50.37,41.96,26.65,1.0
1229,2021-01-13 19:30:00+01:00,-194.364,2021-01-13 19:15:00,49.28,44.32,41.96,27.22,1.0
1230,2021-01-13 19:45:00+01:00,-315.314,2021-01-13 19:30:00,49.28,34.18,41.96,8.36,1.0
1231,2021-01-13 20:00:00+01:00,-494.229,2021-01-13 19:45:00,49.28,28.42,41.96,4.41,1.0
1232,2021-01-13 20:15:00+01:00,532.633,2021-01-13 20:00:00,48.65,55.9,41.98,78.99,1.0
1233,2021-01-13 20:30:00+01:00,599.934,2021-01-13 20:15:00,48.65,48.91,41.98,65.38,1.0
1234,2021-01-13 20:45:00+01:00,667.651,2021-01-13 20:30:00,48.65,31.62,41.98,37.01,1.0
1235,2021-01-13 21:00:00+01:00,952.442,2021-01-13 20:45:00,48.65,34.65,41.98,59.54,1.0
1236,2021-01-13 21:15:00+01:00,193.871,2021-01-13 21:00:00,41.89,40.19,40.68,44.07,1.0
1237,2021-01-13 21:30:00+01:00,-90.891,2021-01-13 21:15:00,41.89,48.07,40.68,10.72,1.0
1238,2021-01-13 21:45:00+01:00,-177.339,2021-01-13 21:30:00,41.89,41.06,40.68,6.69,1.0
1239,2021-01-13 22:00:00+01:00,-444.88,2021-01-13 21:45:00,41.89,33.28,40.68,0.25,1.0
1240,2021-01-13 22:15:00+01:00,-260.597,2021-01-13 22:00:00,41.0,46.36,40.44,15.50,1.0
1241,2021-01-13 22:30:00+01:00,-570.122,2021-01-13 22:15:00,41.0,40.12,40.44,-0.88,1.0
1242,2021-01-13 22:45:00+01:00,-544.479,2021-01-13 22:30:00,41.0,30.96,40.44,1.55,1.0
1243,2021-01-13 23:00:00+01:00,-290.849,2021-01-13 22:45:00,41.0,29.44,40.44,0.22,1.0
1244,2021-01-13 23:15:00+01:00,-525.202,2021-01-13 23:00:00,38.97,52.14,37.3,14.05,1.0
1245,2021-01-13 23:30:00+01:00,-988.017,2021-01-13 23:15:00,38.97,38.69,37.3,-26.44,1.0
1246,2021-01-13 23:45:00+01:00,-650.206,2021-01-13 23:30:00,38.97,31.55,37.3,-1.54,1.0
1247,2021-01-13 00:00:00+01:00,-549.165,2021-01-13 23:45:00,38.97,10.43,37.3,-16.06,1.0
1311,2021-01-14 16:00:00+01:00,-170.179,2021-01-14 15:45:00,79.96,73.61,72.46,42.70,1.0
1312,2021-01-14 16:15:00+01:00,-437.837,2021-01-14 16:00:00,83.42,61.62,72.23,21.51,1.0
1313,2021-01-14 16:30:00+01:00,-429.703,2021-01-14 16:15:00,83.42,60.62,72.23,21.51,1.0
1314,2021-01-14 16:45:00+01:00,-598.293,2021-01-14 16:30:00,83.42,61.35,72.23,21.51,1.0
1315,2021-01-14 17:00:00+01:00,-579.682,2021-01-14 16:45:00,83.42,72.34,72.23,21.51,1.0
1316,2021-01-14 17:15:00+01:00,-580.851,2021-01-14 17:00:00,100.67,58.75,78.17,17.42,1.0
1317,2021-01-14 17:30:00+01:00,-512.947,2021-01-14 17:15:00,100.67,63.38,78.17,21.51,1.0
1318,2021-01-14 17:45:00+01:00,-538.753,2021-01-14 17:30:00,100.67,66.87,78.17,21.51,1.0
1319,2021-01-14 18:00:00+01:00,-457.11,2021-01-14 17:45:00,100.67,61.57,78.17,21.51,1.0
1320,2021-01-14 18:15:00+01:00,59.94,2021-01-14 18:00:00,90.16,65.58,74.06,84.35,1.0
1321,2021-01-14 18:30:00+01:00,-227.56,2021-01-14 18:15:00,90.16,62.66,74.06,43.43,1.0
1322,2021-01-14 18:45:00+01:00,-338.493,2021-01-14 18:30:00,90.16,67.15,74.06,49.56,1.0
1323,2021-01-14 19:00:00+01:00,-326.168,2021-01-14 18:45:00,90.16,66.27,74.06,48.04,1.0
1324,2021-01-14 19:15:00+01:00,208.747,2021-01-14 19:00:00,87.7,91.12,73.0,141.51,1.0
1325,2021-01-14 19:30:00+01:00,289.787,2021-01-14 19:15:00,87.7,67.41,73.0,107.64,1.0
1326,2021-01-14 19:45:00+01:00,263.39,2021-01-14 19:30:00,87.7,68.31,73.0,105.81,1.0
1327,2021-01-14 20:00:00+01:00,42.592,2021-01-14 19:45:00,87.7,71.04,73.0,93.87,1.0
1328,2021-01-14 20:15:00+01:00,-422.298,2021-01-14 20:00:00,74.58,87.98,66.75,7.16,1.0
1329,2021-01-14 20:30:00+01:00,-596.029,2021-01-14 20:15:00,74.58,63.02,66.75,20.63,1.0
1330,2021-01-14 20:45:00+01:00,-272.906,2021-01-14 20:30:00,74.58,61.65,66.75,17.22,1.0
1331,2021-01-14 21:00:00+01:00,-107.864,2021-01-14 20:45:00,74.58,52.23,66.75,20.63,1.0
1332,2021-01-14 21:15:00+01:00,23.008,2021-01-14 21:00:00,62.74,67.08,56.65,167.79,1.0
1333,2021-01-14 21:30:00+01:00,5.742,2021-01-14 21:15:00,62.74,50.91,56.65,162.65,1.0
1334,2021-01-14 21:45:00+01:00,-99.336,2021-01-14 21:30:00,62.74,49.56,56.65,12.11,1.0
1335,2021-01-14 22:00:00+01:00,-133.521,2021-01-14 21:45:00,62.74,46.32,56.65,1.59,1.0
1336,2021-01-14 22:15:00+01:00,421.036,2021-01-14 22:00:00,59.82,61.86,53.07,130.15,1.0
1337,2021-01-14 22:30:00+01:00,-264.094,2021-01-14 22:15:00,59.82,48.36,53.07,33.82,1.0
1338,2021-01-14 22:45:00+01:00,-349.895,2021-01-14 22:30:00,59.82,49.63,53.07,-3.71,1.0
1339,2021-01-14 23:00:00+01:00,-118.725,2021-01-14 22:45:00,59.82,45.49,53.07,35.69,1.0
1340,2021-01-14 23:15:00+01:00,-88.98,2021-01-14 23:00:00,55.6,62.16,49.73,30.55,1.0
1341,2021-01-14 23:30:00+01:00,22.272,2021-01-14 23:15:00,55.6,52.49,49.73,101.71,1.0
1342,2021-01-14 23:45:00+01:00,-35.084,2021-01-14 23:30:00,55.6,44.36,49.73,-64.30,1.0
1343,2021-01-14 00:00:00+01:00,-272.258,2021-01-14 23:45:00,55.6,39.08,49.73,11.78,1.0
1407,2021-01-15 16:00:00+01:00,-182.682,2021-01-15 15:45:00,76.98,74.74,78.38,46.03,1.0
1408,2021-01-15 16:15:00+01:00,120.199,2021-01-15 16:00:00,82.0,72.63,83.21,83.68,1.0
1409,2021-01-15 16:30:00+01:00,70.894,2021-01-15 16:15:00,82.0,82.73,83.21,93.91,1.0
1410,2021-01-15 16:45:00+01:00,194.143,2021-01-15 16:30:00,82.0,83.54,83.21,99.90,1.0
1411,2021-01-15 17:00:00+01:00,178.805,2021-01-15 16:45:00,82.0,101.14,83.21,113.23,1.0
1412,2021-01-15 17:15:00+01:00,-22.056,2021-01-15 17:00:00,99.5,60.09,85.28,-25.30,1.0
1413,2021-01-15 17:30:00+01:00,82.97,2021-01-15 17:15:00,99.5,78.09,85.28,75.75,1.0
1414,2021-01-15 17:45:00+01:00,185.69,2021-01-15 17:30:00,99.5,88.67,85.28,95.14,1.0
1415,2021-01-15 18:00:00+01:00,474.983,2021-01-15 17:45:00,99.5,97.26,85.28,124.02,1.0
1416,2021-01-15 18:15:00+01:00,578.243,2021-01-15 18:00:00,98.02,91.51,89.55,112.39,1.0
1417,2021-01-15 18:30:00+01:00,245.723,2021-01-15 18:15:00,98.02,81.9,89.55,93.95,1.0
1418,2021-01-15 18:45:00+01:00,406.778,2021-01-15 18:30:00,98.02,94.55,89.55,113.45,1.0
1419,2021-01-15 19:00:00+01:00,141.223,2021-01-15 18:45:00,98.02,80.97,89.55,88.76,1.0
1420,2021-01-15 19:15:00+01:00,166.72,2021-01-15 19:00:00,95.01,97.02,83.45,130.13,1.0
1421,2021-01-15 19:30:00+01:00,-30.159,2021-01-15 19:15:00,95.01,76.8,83.45,-0.80,1.0
