Time,,Time,BETR.,time,Day Ahead Price hourly [in EUR/MWh],Intraday Price Price Quarter Hourly  [in EUR/MWh],Intraday Price Hourly  [in EUR/MWh],Imbalance Price Quarter Hourly  [in EUR/MWh],new_col,date,Year,multiplier,spread,PnL,Cum_PnL
2021-02-06,3549,2021-02-06 23:30:00+01:00,-205.66,2021-02-06 23:15:00,11.94,12.98,3.21,-37.17,28,2021-02-06,2021,-1,-50.150000000000006,50.150000000000006,2262.6600000000026
2021-02-06,3550,2021-02-06 23:45:00+01:00,-6.76,2021-02-06 23:30:00,11.94,-13.29,3.21,-99.63,29,2021-02-06,2021,-1,-86.34,86.34,2349.0000000000027
2021-02-06,3551,2021-02-06 00:00:00+01:00,20.107,2021-02-06 23:45:00,11.94,-24.49,3.21,110.1,30,2021-02-06,2021,-1,134.59,-134.59,2214.4100000000026
2021-02-07,3618,2021-02-07 16:45:00+01:00,-330.306,2021-02-07 16:30:00,28.17,45.37,35.48,-6.48,1,2021-02-07,2021,0,-51.849999999999994,-0.0,2214.4100000000026
2021-02-07,3619,2021-02-07 17:00:00+01:00,-569.715,2021-02-07 16:45:00,28.17,46.85,35.48,12.27,2,2021-02-07,2021,0,-34.58,-0.0,2214.4100000000026
2021-02-07,3620,2021-02-07 17:15:00+01:00,-239.794,2021-02-07 17:00:00,39.14,20.11,40.64,-20.01,3,2021-02-07,2021,-1,-40.120000000000005,40.120000000000005,2254.5300000000025
2021-02-07,3621,2021-02-07 17:30:00+01:00,-364.486,2021-02-07 17:15:00,39.14,32.77,40.64,-13.04,4,2021-02-07,2021,-1,-45.81,45.81,2300.3400000000024
2021-02-07,3622,2021-02-07 17:45:00+01:00,-84.374,2021-02-07 17:30:00,39.14,41.35,40.64,-69.2,5,2021-02-07,2021,0,-110.55000000000001,-0.0,2300.3400000000024
2021-02-07,3623,2021-02-07 18:00:00+01:00,173.238,2021-02-07 17:45:00,39.14,50.8,40.64,71.41,6,2021-02-07,2021,0,20.61,0.0,2300.3400000000024
2021-02-07,3624,2021-02-07 18:15:00+01:00,1115.277,2021-02-07 18:00:00,43.44,46.76,43.86,66.55,7,2021-02-07,2021,0,19.79,0.0,2300.3400000000024
2021-02-07,3625,2021-02-07 18:30:00+01:00,1515.821,2021-02-07 18:15:00,43.44,43.32,43.86,200.1,8,2021-02-07,2021,0,156.78,0.0,2300.3400000000024
2021-02-07,3626,2021-02-07 18:45:00+01:00,1297.796,2021-02-07 18:30:00,43.44,52.58,43.86,137.53,9,2021-02-07,2021,0,84.95,0.0,2300.3400000000024
2021-02-07,3627,2021-02-07 19:00:00+01:00,957.936,2021-02-07 18:45:00,43.44,55.73,43.86,101.67,10,2021-02-07,2021,0,45.940000000000005,0.0,2300.3400000000024
2021-02-07,3628,2021-02-07 19:15:00+01:00,505.823,2021-02-07 19:00:00,40.71,67.12,43.02,96.61,11,2021-02-07,2021,-1,29.489999999999995,-29.489999999999995,2270.8500000000026
2021-02-07,3629,2021-02-07 19:30:00+01:00,671.218,2021-02-07 19:15:00,40.71,51.4,43.02,68.85,12,2021-02-07,2021,-1,17.449999999999996,-17.449999999999996,2253.400000000003
2021-02-07,3630,2021-02-07 19:45:00+01:00,387.761,2021-02-07 19:30:00,40.71,39.38,43.02,55.62,13,2021-02-07,2021,-1,16.239999999999995,-16.239999999999995,2237.160000000003
2021-02-07,3631,2021-02-07 20:00:00+01:00,609.191,2021-02-07 19:45:00,40.71,34.56,43.02,52.35,14,2021-02-07,2021,-1,17.79,-17.79,2219.370000000003
2021-02-07,3632,2021-02-07 20:15:00+01:00,287.121,2021-02-07 20:00:00,37.05,52.31,37.22,72.6,15,2021-02-07,2021,-1,20.289999999999992,-20.289999999999992,2199.080000000003
2021-02-07,3633,2021-02-07 20:30:00+01:00,231.313,2021-02-07 20:15:00,37.05,43.5,37.22,76.1,16,2021-02-07,2021,-1,32.599999999999994,-32.599999999999994,2166.480000000003
2021-02-07,3634,2021-02-07 20:45:00+01:00,301.014,2021-02-07 20:30:00,37.05,26.3,37.22,57.1,17,2021-02-07,2021,-1,30.8,-30.8,2135.680000000003
2021-02-07,3635,2021-02-07 21:00:00+01:00,231.03,2021-02-07 20:45:00,37.05,27.12,37.22,30.79,18,2021-02-07,2021,-1,3.669999999999998,-3.669999999999998,2132.010000000003
2021-02-07,3636,2021-02-07 21:15:00+01:00,17.796,2021-02-07 21:00:00,36.55,34.21,36.75,142.88,19,2021-02-07,2021,0,108.66999999999999,0.0,2132.010000000003
2021-02-07,3637,2021-02-07 21:30:00+01:00,-311.008,2021-02-07 21:15:00,36.55,42.79,36.75,24.23,20,2021-02-07,2021,0,-18.56,-0.0,2132.010000000003
2021-02-07,3638,2021-02-07 21:45:00+01:00,-400.899,2021-02-07 21:30:00,36.55,31.84,36.75,-13.55,21,2021-02-07,2021,-1,-45.39,45.39,2177.400000000003
2021-02-07,3639,2021-02-07 22:00:00+01:00,-442.349,2021-02-07 21:45:00,36.55,34.3,36.75,-29.59,22,2021-02-07,2021,-1,-63.89,63.89,2241.2900000000027
2021-02-07,3640,2021-02-07 22:15:00+01:00,318.84,2021-02-07 22:00:00,39.89,48.77,35.86,149.14,23,2021-02-07,2021,-1,100.36999999999998,-100.36999999999998,2140.920000000003
2021-02-07,3641,2021-02-07 22:30:00+01:00,137.497,2021-02-07 22:15:00,39.89,45.0,35.86,81.49,24,2021-02-07,2021,-1,36.489999999999995,-36.489999999999995,2104.430000000003
2021-02-07,3642,2021-02-07 22:45:00+01:00,292.884,2021-02-07 22:30:00,39.89,26.72,35.86,67.58,25,2021-02-07,2021,-1,40.86,-40.86,2063.570000000003
2021-02-07,3643,2021-02-07 23:00:00+01:00,248.163,2021-02-07 22:45:00,39.89,26.4,35.86,54.65,26,2021-02-07,2021,-1,28.25,-28.25,2035.320000000003
2021-02-07,3644,2021-02-07 23:15:00+01:00,869.444,2021-02-07 23:00:00,32.05,56.35,29.24,180.54,27,2021-02-07,2021,-1,124.19,-124.19,1911.1300000000028
2021-02-07,3645,2021-02-07 23:30:00+01:00,776.835,2021-02-07 23:15:00,32.05,46.86,29.24,131.08,28,2021-02-07,2021,-1,84.22000000000001,-84.22000000000001,1826.9100000000028
2021-02-07,3646,2021-02-07 23:45:00+01:00,853.687,2021-02-07 23:30:00,32.05,27.28,29.24,90.71,29,2021-02-07,2021,-1,63.42999999999999,-63.42999999999999,1763.4800000000027
2021-02-07,3647,2021-02-07 00:00:00+01:00,593.519,2021-02-07 23:45:00,32.05,20.2,29.24,69.97,30,2021-02-07,2021,-1,49.769999999999996,-49.769999999999996,1713.7100000000028
2021-02-08,3714,2021-02-08 16:45:00+01:00,-1382.445,2021-02-08 16:30:00,55.06,75.52,77.45,18.16,1,2021-02-08,2021,0,-57.36,-0.0,1713.7100000000028
2021-02-08,3715,2021-02-08 17:00:00+01:00,-1972.319,2021-02-08 16:45:00,55.06,76.89,77.45,-9.6,2,2021-02-08,2021,0,-86.49,-0.0,1713.7100000000028
2021-02-08,3716,2021-02-08 17:15:00+01:00,-1340.905,2021-02-08 17:00:00,61.45,66.57,89.16,-19.0,3,2021-02-08,2021,-1,-85.57,85.57,1799.2800000000027
2021-02-08,3717,2021-02-08 17:30:00+01:00,-1207.53,2021-02-08 17:15:00,61.45,78.38,89.16,-18.51,4,2021-02-08,2021,-1,-96.89,96.89,1896.1700000000028
2021-02-08,3718,2021-02-08 17:45:00+01:00,-727.645,2021-02-08 17:30:00,61.45,82.89,89.16,25.11,5,2021-02-08,2021,0,-57.78,-0.0,1896.1700000000028
2021-02-08,3719,2021-02-08 18:00:00+01:00,-569.237,2021-02-08 17:45:00,61.45,93.55,89.16,25.11,6,2021-02-08,2021,0,-68.44,-0.0,1896.1700000000028
2021-02-08,3720,2021-02-08 18:15:00+01:00,-55.847,2021-02-08 18:00:00,64.32,79.77,87.76,-6.25,7,2021-02-08,2021,0,-86.02,-0.0,1896.1700000000028
2021-02-08,3721,2021-02-08 18:30:00+01:00,-20.906,2021-02-08 18:15:00,64.32,75.42,87.76,-19.02,8,2021-02-08,2021,0,-94.44,-0.0,1896.1700000000028
2021-02-08,3722,2021-02-08 18:45:00+01:00,170.622,2021-02-08 18:30:00,64.32,77.57,87.76,85.78,9,2021-02-08,2021,0,8.210000000000008,0.0,1896.1700000000028
2021-02-08,3723,2021-02-08 19:00:00+01:00,235.131,2021-02-08 18:45:00,64.32,84.12,87.76,97.72,10,2021-02-08,2021,0,13.599999999999994,0.0,1896.1700000000028
2021-02-08,3724,2021-02-08 19:15:00+01:00,575.738,2021-02-08 19:00:00,61.62,92.83,83.21,136.49,11,2021-02-08,2021,-1,43.66000000000001,-43.66000000000001,1852.5100000000027
2021-02-08,3725,2021-02-08 19:30:00+01:00,669.523,2021-02-08 19:15:00,61.62,81.32,83.21,126.62,12,2021-02-08,2021,-1,45.30000000000001,-45.30000000000001,1807.2100000000028
2021-02-08,3726,2021-02-08 19:45:00+01:00,455.283,2021-02-08 19:30:00,61.62,91.22,83.21,136.88,13,2021-02-08,2021,-1,45.66,-45.66,1761.5500000000027
2021-02-08,3727,2021-02-08 20:00:00+01:00,665.478,2021-02-08 19:45:00,61.62,88.17,83.21,139.51,14,2021-02-08,2021,-1,51.33999999999999,-51.33999999999999,1710.2100000000028
2021-02-08,3728,2021-02-08 20:15:00+01:00,355.279,2021-02-08 20:00:00,55.56,89.46,72.53,142.49,15,2021-02-08,2021,-1,53.030000000000015,-53.030000000000015,1657.1800000000028
2021-02-08,3729,2021-02-08 20:30:00+01:00,230.284,2021-02-08 20:15:00,55.56,79.18,72.53,111.54,16,2021-02-08,2021,-1,32.36,-32.36,1624.820000000003
2021-02-08,3730,2021-02-08 20:45:00+01:00,268.362,2021-02-08 20:30:00,55.56,68.63,72.53,98.16,17,2021-02-08,2021,-1,29.53,-29.53,1595.290000000003
2021-02-08,3731,2021-02-08 21:00:00+01:00,-113.345,2021-02-08 20:45:00,55.56,58.3,72.53,8.48,18,2021-02-08,2021,-1,-49.81999999999999,49.81999999999999,1645.1100000000029
2021-02-08,3732,2021-02-08 21:15:00+01:00,-59.074,2021-02-08 21:00:00,49.83,74.15,63.95,-53.92,19,2021-02-08,2021,0,-128.07,-0.0,1645.1100000000029
2021-02-08,3733,2021-02-08 21:30:00+01:00,208.866,2021-02-08 21:15:00,49.83,72.37,63.95,85.35,20,2021-02-08,2021,0,12.97999999999999,0.0,1645.1100000000029
2021-02-08,3734,2021-02-08 21:45:00+01:00,76.597,2021-02-08 21:30:00,49.83,58.38,63.95,132.1,21,2021-02-08,2021,-1,73.72,-73.72,1571.3900000000028
2021-02-08,3735,2021-02-08 22:00:00+01:00,-39.333,2021-02-08 21:45:00,49.83,43.23,63.95,21.41,22,2021-02-08,2021,-1,-21.819999999999997,21.819999999999997,1593.2100000000028
2021-02-08,3736,2021-02-08 22:15:00+01:00,173.11,2021-02-08 22:00:00,49.05,71.9,57.52,109.56,23,2021-02-08,2021,-1,37.66,-37.66,1555.5500000000027
2021-02-08,3737,2021-02-08 22:30:00+01:00,261.568,2021-02-08 22:15:00,49.05,61.77,57.52,61.44,24,2021-02-08,2021,-1,-0.3300000000000054,0.3300000000000054,1555.8800000000026
2021-02-08,3738,2021-02-08 22:45:00+01:00,299.089,2021-02-08 22:30:00,49.05,53.39,57.52,60.67,25,2021-02-08,2021,-1,7.280000000000001,-7.280000000000001,1548.6000000000026
2021-02-08,3739,2021-02-08 23:00:00+01:00,414.846,2021-02-08 22:45:00,49.05,42.75,57.52,60.34,26,2021-02-08,2021,-1,17.590000000000003,-17.590000000000003,1531.0100000000027
2021-02-08,3740,2021-02-08 23:15:00+01:00,529.764,2021-02-08 23:00:00,45.29,59.21,53.33,91.57,27,2021-02-08,2021,-1,32.35999999999999,-32.35999999999999,1498.6500000000028
2021-02-08,3741,2021-02-08 23:30:00+01:00,731.226,2021-02-08 23:15:00,45.29,49.21,53.33,67.41,28,2021-02-08,2021,-1,18.199999999999996,-18.199999999999996,1480.4500000000028
2021-02-08,3742,2021-02-08 23:45:00+01:00,700.599,2021-02-08 23:30:00,45.29,57.63,53.33,84.86,29,2021-02-08,2021,-1,27.229999999999997,-27.229999999999997,1453.2200000000028
2021-02-08,3743,2021-02-08 00:00:00+01:00,1043.791,2021-02-08 23:45:00,45.29,54.43,53.33,82.5,30,2021-02-08,2021,-1,28.07,-28.07,1425.1500000000028
2021-02-09,3810,2021-02-09 16:45:00+01:00,-340.501,2021-02-09 16:30:00,71.02,86.0,86.9,47.81,1,2021-02-09,2021,0,-38.19,-0.0,1425.1500000000028
2021-02-09,3811,2021-02-09 17:00:00+01:00,-731.502,2021-02-09 16:45:00,71.02,97.64,86.9,25.36,2,2021-02-09,2021,0,-72.28,-0.0,1425.1500000000028
2021-02-09,3812,2021-02-09 17:15:00+01:00,-566.083,2021-02-09 17:00:00,79.06,52.93,89.51,26.8,3,2021-02-09,2021,-1,-26.13,26.13,1451.280000000003
2021-02-09,3813,2021-02-09 17:30:00+01:00,-314.083,2021-02-09 17:15:00,79.06,86.79,89.51,47.23,4,2021-02-09,2021,-1,-39.56000000000001,39.56000000000001,1490.8400000000029
2021-02-09,3814,2021-02-09 17:45:00+01:00,-177.227,2021-02-09 17:30:00,79.06,91.15,89.51,38.71,5,2021-02-09,2021,0,-52.440000000000005,-0.0,1490.8400000000029
2021-02-09,3815,2021-02-09 18:00:00+01:00,354.877,2021-02-09 17:45:00,79.06,112.6,89.51,144.19,6,2021-02-09,2021,0,31.590000000000003,0.0,1490.8400000000029
2021-02-09,3816,2021-02-09 18:15:00+01:00,563.36,2021-02-09 18:00:00,80.0,108.49,102.69,151.66,7,2021-02-09,2021,0,43.17,0.0,1490.8400000000029
2021-02-09,3817,2021-02-09 18:30:00+01:00,653.47,2021-02-09 18:15:00,80.0,103.45,102.69,127.92,8,2021-02-09,2021,0,24.47,0.0,1490.8400000000029
2021-02-09,3818,2021-02-09 18:45:00+01:00,770.524,2021-02-09 18:30:00,80.0,92.17,102.69,167.26,9,2021-02-09,2021,0,75.08999999999999,0.0,1490.8400000000029
2021-02-09,3819,2021-02-09 19:00:00+01:00,826.957,2021-02-09 18:45:00,80.0,87.03,102.69,209.92,10,2021-02-09,2021,0,122.88999999999999,0.0,1490.8400000000029
2021-02-09,3820,2021-02-09 19:15:00+01:00,474.212,2021-02-09 19:00:00,74.0,99.08,89.53,213.57,11,2021-02-09,2021,-1,114.49,-114.49,1376.3500000000029
2021-02-09,3821,2021-02-09 19:30:00+01:00,214.68,2021-02-09 19:15:00,74.0,100.83,89.53,124.55,12,2021-02-09,2021,-1,23.72,-23.72,1352.6300000000028
2021-02-09,3822,2021-02-09 19:45:00+01:00,29.043,2021-02-09 19:30:00,74.0,88.09,89.53,112.52,13,2021-02-09,2021,-1,24.429999999999993,-24.429999999999993,1328.2000000000028
2021-02-09,3823,2021-02-09 20:00:00+01:00,-203.249,2021-02-09 19:45:00,74.0,79.58,89.53,29.25,14,2021-02-09,2021,-1,-50.33,50.33,1378.5300000000027
2021-02-09,3824,2021-02-09 20:15:00+01:00,-488.503,2021-02-09 20:00:00,64.95,102.56,76.55,0.71,15,2021-02-09,2021,-1,-101.85000000000001,101.85000000000001,1480.3800000000026
2021-02-09,3825,2021-02-09 20:30:00+01:00,-380.012,2021-02-09 20:15:00,64.95,84.28,76.55,8.99,16,2021-02-09,2021,-1,-75.29,75.29,1555.6700000000026
2021-02-09,3826,2021-02-09 20:45:00+01:00,-471.706,2021-02-09 20:30:00,64.95,65.21,76.55,12.52,17,2021-02-09,2021,-1,-52.69,52.69,1608.3600000000026
2021-02-09,3827,2021-02-09 21:00:00+01:00,235.468,2021-02-09 20:45:00,64.95,51.57,76.55,61.31,18,2021-02-09,2021,-1,9.740000000000002,-9.740000000000002,1598.6200000000026
2021-02-09,3828,2021-02-09 21:15:00+01:00,-83.242,2021-02-09 21:00:00,56.62,76.02,64.06,-61.19,19,2021-02-09,2021,0,-137.20999999999998,-0.0,1598.6200000000026
2021-02-09,3829,2021-02-09 21:30:00+01:00,-147.231,2021-02-09 21:15:00,56.62,61.97,64.06,49.4,20,2021-02-09,2021,0,-12.57,-0.0,1598.6200000000026
2021-02-09,3830,2021-02-09 21:45:00+01:00,-70.547,2021-02-09 21:30:00,56.62,56.8,64.06,-0.74,21,2021-02-09,2021,-1,-57.54,57.54,1656.1600000000026
2021-02-09,3831,2021-02-09 22:00:00+01:00,-24.202,2021-02-09 21:45:00,56.62,46.28,64.06,32.16,22,2021-02-09,2021,-1,-14.120000000000005,14.120000000000005,1670.2800000000025
2021-02-09,3832,2021-02-09 22:15:00+01:00,-191.258,2021-02-09 22:00:00,55.67,69.25,64.97,20.87,23,2021-02-09,2021,-1,-48.379999999999995,48.379999999999995,1718.6600000000026
2021-02-09,3833,2021-02-09 22:30:00+01:00,-48.974,2021-02-09 22:15:00,55.67,57.09,64.97,32.16,24,2021-02-09,2021,-1,-24.930000000000007,24.930000000000007,1743.5900000000026
2021-02-09,3834,2021-02-09 22:45:00+01:00,476.149,2021-02-09 22:30:00,55.67,49.08,64.97,53.14,25,2021-02-09,2021,-1,4.060000000000002,-4.060000000000002,1739.5300000000027
2021-02-09,3835,2021-02-09 23:00:00+01:00,898.949,2021-02-09 22:45:00,55.67,42.28,64.97,42.92,26,2021-02-09,2021,-1,0.6400000000000006,-0.6400000000000006,1738.8900000000026
2021-02-09,3836,2021-02-09 23:15:00+01:00,824.67,2021-02-09 23:00:00,50.09,61.74,56.69,282.75,27,2021-02-09,2021,-1,221.01,-221.01,1517.8800000000026
2021-02-09,3837,2021-02-09 23:30:00+01:00,694.165,2021-02-09 23:15:00,50.09,57.1,56.69,97.16,28,2021-02-09,2021,-1,40.059999999999995,-40.059999999999995,1477.8200000000027
2021-02-09,3838,2021-02-09 23:45:00+01:00,702.967,2021-02-09 23:30:00,50.09,48.29,56.69,72.21,29,2021-02-09,2021,-1,23.919999999999995,-23.919999999999995,1453.9000000000026
2021-02-09,3839,2021-02-09 00:00:00+01:00,754.65,2021-02-09 23:45:00,50.09,47.44,56.69,72.05,30,2021-02-09,2021,-1,24.61,-24.61,1429.2900000000027
2021-02-10,3906,2021-02-10 16:45:00+01:00,-490.728,2021-02-10 16:30:00,80.18,92.13,97.9,28.16,1,2021-02-10,2021,0,-63.97,-0.0,1429.2900000000027
2021-02-10,3907,2021-02-10 17:00:00+01:00,-873.732,2021-02-10 16:45:00,80.18,105.02,97.9,28.16,2,2021-02-10,2021,0,-76.86,-0.0,1429.2900000000027
2021-02-10,3908,2021-02-10 17:15:00+01:00,-827.436,2021-02-10 17:00:00,94.15,76.13,108.99,25.78,3,2021-02-10,2021,-1,-50.349999999999994,50.349999999999994,1479.6400000000026
2021-02-10,3909,2021-02-10 17:30:00+01:00,-831.667,2021-02-10 17:15:00,94.15,100.62,108.99,40.92,4,2021-02-10,2021,-1,-59.7,59.7,1539.3400000000026
2021-02-10,3910,2021-02-10 17:45:00+01:00,-491.966,2021-02-10 17:30:00,94.15,103.26,108.99,60.69,5,2021-02-10,2021,0,-42.57000000000001,-0.0,1539.3400000000026
2021-02-10,3911,2021-02-10 18:00:00+01:00,-30.559,2021-02-10 17:45:00,94.15,137.53,108.99,-1.65,6,2021-02-10,2021,0,-139.18,-0.0,1539.3400000000026
2021-02-10,3912,2021-02-10 18:15:00+01:00,496.614,2021-02-10 18:00:00,109.86,161.89,133.71,235.06,7,2021-02-10,2021,0,73.17000000000002,0.0,1539.3400000000026
2021-02-10,3913,2021-02-10 18:30:00+01:00,270.394,2021-02-10 18:15:00,109.86,162.56,133.71,242.54,8,2021-02-10,2021,0,79.97999999999999,0.0,1539.3400000000026
2021-02-10,3914,2021-02-10 18:45:00+01:00,171.446,2021-02-10 18:30:00,109.86,189.65,133.71,246.86,9,2021-02-10,2021,0,57.21000000000001,0.0,1539.3400000000026
2021-02-10,3915,2021-02-10 19:00:00+01:00,-98.533,2021-02-10 18:45:00,109.86,146.97,133.71,188.33,10,2021-02-10,2021,0,41.360000000000014,0.0,1539.3400000000026
2021-02-10,3916,2021-02-10 19:15:00+01:00,-358.385,2021-02-10 19:00:00,88.09,128.27,103.92,61.55,11,2021-02-10,2021,-1,-66.72000000000001,66.72000000000001,1606.0600000000027
2021-02-10,3917,2021-02-10 19:30:00+01:00,-228.725,2021-02-10 19:15:00,88.09,94.53,103.92,35.66,12,2021-02-10,2021,-1,-58.870000000000005,58.870000000000005,1664.9300000000026
2021-02-10,3918,2021-02-10 19:45:00+01:00,249.07,2021-02-10 19:30:00,88.09,86.16,103.92,84.08,13,2021-02-10,2021,-1,-2.0799999999999983,2.0799999999999983,1667.0100000000025
2021-02-10,3919,2021-02-10 20:00:00+01:00,289.254,2021-02-10 19:45:00,88.09,71.18,103.92,74.57,14,2021-02-10,2021,-1,3.3899999999999864,-3.3899999999999864,1663.6200000000026
2021-02-10,3920,2021-02-10 20:15:00+01:00,308.723,2021-02-10 20:00:00,73.26,105.33,80.88,126.96,15,2021-02-10,2021,-1,21.629999999999995,-21.629999999999995,1641.9900000000025
2021-02-10,3921,2021-02-10 20:30:00+01:00,367.808,2021-02-10 20:15:00,73.26,84.51,80.88,151.8,16,2021-02-10,2021,-1,67.29,-67.29,1574.7000000000025
2021-02-10,3922,2021-02-10 20:45:00+01:00,235.093,2021-02-10 20:30:00,73.26,83.37,80.88,110.63,17,2021-02-10,2021,-1,27.25999999999999,-27.25999999999999,1547.4400000000026
2021-02-10,3923,2021-02-10 21:00:00+01:00,313.601,2021-02-10 20:45:00,73.26,66.7,80.88,95.32,18,2021-02-10,2021,-1,28.61999999999999,-28.61999999999999,1518.8200000000027
2021-02-10,3924,2021-02-10 21:15:00+01:00,85.682,2021-02-10 21:00:00,64.19,80.95,67.59,195.2,19,2021-02-10,2021,0,114.24999999999999,0.0,1518.8200000000027
2021-02-10,3925,2021-02-10 21:30:00+01:00,355.058,2021-02-10 21:15:00,64.19,73.94,67.59,165.74,20,2021-02-10,2021,0,91.80000000000001,0.0,1518.8200000000027
2021-02-10,3926,2021-02-10 21:45:00+01:00,253.58,2021-02-10 21:30:00,64.19,69.7,67.59,154.98,21,2021-02-10,2021,-1,85.27999999999999,-85.27999999999999,1433.5400000000027
2021-02-10,3927,2021-02-10 22:00:00+01:00,12.281,2021-02-10 21:45:00,64.19,65.08,67.59,90.38,22,2021-02-10,2021,-1,25.299999999999997,-25.299999999999997,1408.2400000000027
2021-02-10,3928,2021-02-10 22:15:00+01:00,530.77,2021-02-10 22:00:00,58.65,80.4,64.49,225.22,23,2021-02-10,2021,-1,144.82,-144.82,1263.4200000000028
2021-02-10,3929,2021-02-10 22:30:00+01:00,741.834,2021-02-10 22:15:00,58.65,67.81,64.49,182.29,24,2021-02-10,2021,-1,114.47999999999999,-114.47999999999999,1148.9400000000028
2021-02-10,3930,2021-02-10 22:45:00+01:00,796.578,2021-02-10 22:30:00,58.65,62.82,64.49,138.44,25,2021-02-10,2021,-1,75.62,-75.62,1073.320000000003
2021-02-10,3931,2021-02-10 23:00:00+01:00,943.955,2021-02-10 22:45:00,58.65,57.53,64.49,127.64,26,2021-02-10,2021,-1,70.11,-70.11,1003.2100000000029
2021-02-10,3932,2021-02-10 23:15:00+01:00,149.624,2021-02-10 23:00:00,54.45,91.41,64.11,209.34,27,2021-02-10,2021,-1,117.93,-117.93,885.2800000000029
2021-02-10,3933,2021-02-10 23:30:00+01:00,-146.552,2021-02-10 23:15:00,54.45,76.82,64.11,54.92,28,2021-02-10,2021,-1,-21.89999999999999,21.89999999999999,907.1800000000029
2021-02-10,3934,2021-02-10 23:45:00+01:00,-50.94,2021-02-10 23:30:00,54.45,66.82,64.11,22.04,29,2021-02-10,2021,-1,-44.779999999999994,44.779999999999994,951.9600000000029
2021-02-10,3935,2021-02-10 00:00:00+01:00,-211.532,2021-02-10 23:45:00,54.45,50.39,64.11,63.48,30,2021-02-10,2021,-1,13.089999999999996,-13.089999999999996,938.8700000000028
2021-02-11,4002,2021-02-11 16:45:00+01:00,-99.471,2021-02-11 16:30:00,77.87,67.08,67.79,42.37,1,2021-02-11,2021,0,-24.71,-0.0,938.8700000000028
2021-02-11,4003,2021-02-11 17:00:00+01:00,-1233.669,2021-02-11 16:45:00,77.87,78.38,67.79,47.8,2,2021-02-11,2021,0,-30.58,-0.0,938.8700000000028
2021-02-11,4004,2021-02-11 17:15:00+01:00,-1352.481,2021-02-11 17:00:00,95.14,65.76,76.8,25.96,3,2021-02-11,2021,-1,-39.800000000000004,39.800000000000004,978.6700000000028
2021-02-11,4005,2021-02-11 17:30:00+01:00,-969.227,2021-02-11 17:15:00,95.14,65.79,76.8,-17.83,4,2021-02-11,2021,-1,-83.62,83.62,1062.2900000000027
2021-02-11,4006,2021-02-11 17:45:00+01:00,-581.117,2021-02-11 17:30:00,95.14,67.49,76.8,28.65,5,2021-02-11,2021,0,-38.839999999999996,-0.0,1062.2900000000027
2021-02-11,4007,2021-02-11 18:00:00+01:00,-348.731,2021-02-11 17:45:00,95.14,85.45,76.8,57.55,6,2021-02-11,2021,0,-27.900000000000006,-0.0,1062.2900000000027
2021-02-11,4008,2021-02-11 18:15:00+01:00,11.083,2021-02-11 18:00:00,133.53,95.34,99.91,204.6,7,2021-02-11,2021,0,109.25999999999999,0.0,1062.2900000000027
2021-02-11,4009,2021-02-11 18:30:00+01:00,79.233,2021-02-11 18:15:00,133.53,88.48,99.91,224.68,8,2021-02-11,2021,0,136.2,0.0,1062.2900000000027
2021-02-11,4010,2021-02-11 18:45:00+01:00,-69.131,2021-02-11 18:30:00,133.53,108.45,99.91,47.6,9,2021-02-11,2021,0,-60.85,-0.0,1062.2900000000027
2021-02-11,4011,2021-02-11 19:00:00+01:00,-264.498,2021-02-11 18:45:00,133.53,90.15,99.91,34.3,10,2021-02-11,2021,0,-55.85000000000001,-0.0,1062.2900000000027
2021-02-11,4012,2021-02-11 19:15:00+01:00,-361.758,2021-02-11 19:00:00,99.31,83.18,77.85,47.63,11,2021-02-11,2021,-1,-35.550000000000004,35.550000000000004,1097.8400000000026
2021-02-11,4013,2021-02-11 19:30:00+01:00,-145.761,2021-02-11 19:15:00,99.31,67.67,77.85,39.24,12,2021-02-11,2021,-1,-28.43,28.43,1126.2700000000027
2021-02-11,4014,2021-02-11 19:45:00+01:00,-118.463,2021-02-11 19:30:00,99.31,68.74,77.85,45.0,13,2021-02-11,2021,-1,-23.739999999999995,23.739999999999995,1150.0100000000027
2021-02-11,4015,2021-02-11 20:00:00+01:00,-118.243,2021-02-11 19:45:00,99.31,58.13,77.85,38.51,14,2021-02-11,2021,-1,-19.620000000000005,19.620000000000005,1169.6300000000028
2021-02-11,4016,2021-02-11 20:15:00+01:00,189.92,2021-02-11 20:00:00,74.33,77.79,69.2,134.2,15,2021-02-11,2021,-1,56.40999999999998,-56.40999999999998,1113.2200000000028
2021-02-11,4017,2021-02-11 20:30:00+01:00,105.355,2021-02-11 20:15:00,74.33,65.41,69.2,130.48,16,2021-02-11,2021,-1,65.07,-65.07,1048.1500000000028
2021-02-11,4018,2021-02-11 20:45:00+01:00,132.933,2021-02-11 20:30:00,74.33,64.93,69.2,150.59,17,2021-02-11,2021,-1,85.66,-85.66,962.4900000000029
2021-02-11,4019,2021-02-11 21:00:00+01:00,-57.734,2021-02-11 20:45:00,74.33,58.16,69.2,24.17,18,2021-02-11,2021,-1,-33.989999999999995,33.989999999999995,996.4800000000029
